date,product_id,region,stock_on_hand,stock_out_flag
2026-07-30,P204,Region X,71,0
2026-07-30,P204,Region Y,431,0
2026-07-30,P204,Region Z,470,0
2026-07-30,P301,Region X,382,0
2026-07-30,P301,Region Y,80,0
2026-07-30,P301,Region Z,324,0
2026-07-30,P302,Region X,199,0
2026-07-30,P302,Region Y,467,0
2026-07-30,P302,Region Z,88,0
2026-07-30,P303,Region X,395,0
2026-07-30,P303,Region Y,194,0
2026-07-30,P303,Region Z,65,0
2026-07-30,P304,Region X,126,0
2026-07-30,P304,Region Y,151,0
2026-07-30,P304,Region Z,112,0
2026-07-30,P401,Region X,347,0
2026-07-30,P401,Region Y,249,0
2026-07-30,P401,Region Z,290,0
2026-07-30,P402,Region X,120,0
2026-07-30,P402,Region Y,382,0
2026-07-30,P402,Region Z,482,0
2026-07-30,P403,Region X,182,0
2026-07-30,P403,Region Y,474,0
2026-07-30,P403,Region Z,329,0
2026-07-31,P101,Region X,128,0
2026-07-31,P101,Region Y,169,0
2026-07-31,P101,Region Z,373,0
2026-07-31,P102,Region X,387,0
2026-07-31,P102,Region Y,184,0
2026-07-31,P102,Region Z,131,0
2026-07-31,P103,Region X,213,0
2026-07-31,P103,Region Y,235,0
2026-07-31,P103,Region Z,116,0
2026-07-31,P104,Region X,170,0
2026-07-31,P104,Region Y,476,0
2026-07-31,P104,Region Z,216,0
2026-07-31,P201,Region X,138,0
2026-07-31,P201,Region Y,234,0
2026-07-31,P201,Region Z,273,0
2026-07-31,P202,Region X,394,0
2026-07-31,P202,Region Y,309,0
2026-07-31,P202,Region Z,264,0
2026-07-31,P203,Region X,156,0
2026-07-31,P203,Region Y,349,0
2026-07-31,P203,Region Z,476,0
2026-07-31,P204,Region X,285,0
2026-07-31,P204,Region Y,102,0
2026-07-31,P204,Region Z,460,0
2026-07-31,P301,Region X,402,0
2026-07-31,P301,Region Y,170,0
2026-07-31,P301,Region Z,436,0
2026-07-31,P302,Region X,434,0
2026-07-31,P302,Region Y,403,0
2026-07-31,P302,Region Z,184,0
2026-07-31,P303,Region X,127,0
2026-07-31,P303,Region Y,221,0
2026-07-31,P303,Region Z,361,0
2026-07-31,P304,Region X,437,0
2026-07-31,P304,Region Y,484,0
2026-07-31,P304,Region Z,342,0
2026-07-31,P401,Region X,204,0
2026-07-31,P401,Region Y,63,0
2026-07-31,P401,Region Z,46,0
2026-07-31,P402,Region X,64,0
2026-07-31,P402,Region Y,192,0
2026-07-31,P402,Region Z,122,0
2026-07-31,P403,Region X,461,0
2026-07-31,P403,Region Y,343,0
2026-07-31,P403,Region Z,274,0
2026-08-01,P101,Region X,485,0
2026-08-01,P101,Region Y,106,0
2026-08-01,P101,Region Z,146,0
2026-08-01,P102,Region X,254,0
2026-08-01,P102,Region Y,344,0
2026-08-01,P102,Region Z,391,0
2026-08-01,P103,Region X,196,0
2026-08-01,P103,Region Y,55,0
2026-08-01,P103,Region Z,221,0
2026-08-01,P104,Region X,444,0
2026-08-01,P104,Region Y,169,0
2026-08-01,P104,Region Z,366,0
2026-08-01,P201,Region X,87,0
2026-08-01,P201,Region Y,99,0
2026-08-01,P201,Region Z,281,0
2026-08-01,P202,Region X,211,0
2026-08-01,P202,Region Y,377,0
2026-08-01,P202,Region Z,162,0
2026-08-01,P203,Region X,396,0
2026-08-01,P203,Region Y,324,0
2026-08-01,P203,Region Z,151,0
2026-08-01,P204,Region X,158,0
2026-08-01,P204,Region Y,45,0
2026-08-01,P204,Region Z,476,0
2026-08-01,P301,Region X,81,0
2026-08-01,P301,Region Y,401,0
2026-08-01,P301,Region Z,467,0
2026-08-01,P302,Region X,74,0
2026-08-01,P302,Region Y,81,0
2026-08-01,P302,Region Z,325,0
2026-08-01,P303,Region X,306,0
2026-08-01,P303,Region Y,145,0
2026-08-01,P303,Region Z,149,0
2026-08-01,P304,Region X,484,0
2026-08-01,P304,Region Y,138,0
2026-08-01,P304,Region Z,361,0
2026-08-01,P401,Region X,242,0
2026-08-01,P401,Region Y,226,0
2026-08-01,P401,Region Z,491,0
2026-08-01,P402,Region X,456,0
2026-08-01,P402,Region Y,66,0
2026-08-01,P402,Region Z,269,0
2026-08-01,P403,Region X,120,0
2026-08-01,P403,Region Y,50,0
2026-08-01,P403,Region Z,388,0
2026-08-02,P101,Region X,358,0
2026-08-02,P101,Region Y,298,0
2026-08-02,P101,Region Z,144,0
2026-08-02,P102,Region X,147,0
2026-08-02,P102,Region Y,436,0
2026-08-02,P102,Region Z,455,0
2026-08-02,P103,Region X,233,0
2026-08-02,P103,Region Y,493,0
2026-08-02,P103,Region Z,462,0
2026-08-02,P104,Region X,276,0
2026-08-02,P104,Region Y,448,0
2026-08-02,P104,Region Z,411,0
2026-08-02,P201,Region X,478,0
2026-08-02,P201,Region Y,184,0
2026-08-02,P201,Region Z,74,0
2026-08-02,P202,Region X,360,0
2026-08-02,P202,Region Y,169,0
2026-08-02,P202,Region Z,139,0
2026-08-02,P203,Region X,132,0
2026-08-02,P203,Region Y,51,0
2026-08-02,P203,Region Z,97,0
2026-08-02,P204,Region X,234,0
2026-08-02,P204,Region Y,495,0
2026-08-02,P204,Region Z,86,0
2026-08-02,P301,Region X,439,0
2026-08-02,P301,Region Y,178,0
2026-08-02,P301,Region Z,427,0
2026-08-02,P302,Region X,177,0
2026-08-02,P302,Region Y,412,0
2026-08-02,P302,Region Z,343,0
2026-08-02,P303,Region X,81,0
2026-08-02,P303,Region Y,459,0
2026-08-02,P303,Region Z,185,0
2026-08-02,P304,Region X,294,0
2026-08-02,P304,Region Y,375,0
2026-08-02,P304,Region Z,204,0
2026-08-02,P401,Region X,64,0
2026-08-02,P401,Region Y,361,0
2026-08-02,P401,Region Z,269,0
2026-08-02,P402,Region X,313,0
2026-08-02,P402,Region Y,284,0
2026-08-02,P402,Region Z,352,0
2026-08-02,P403,Region X,98,0
2026-08-02,P403,Region Y,323,0
2026-08-02,P403,Region Z,136,0
2026-08-03,P101,Region X,445,0
2026-08-03,P101,Region Y,128,0
2026-08-03,P101,Region Z,128,0
2026-08-03,P102,Region X,328,0
2026-08-03,P102,Region Y,240,0
2026-08-03,P102,Region Z,100,0
2026-08-03,P103,Region X,259,0
2026-08-03,P103,Region Y,271,0
2026-08-03,P103,Region Z,425,0
2026-08-03,P104,Region X,131,0
2026-08-03,P104,Region Y,433,0
2026-08-03,P104,Region Z,129,0
2026-08-03,P201,Region X,60,0
2026-08-03,P201,Region Y,414,0
2026-08-03,P201,Region Z,220,0
2026-08-03,P202,Region X,289,0
2026-08-03,P202,Region Y,215,0
2026-08-03,P202,Region Z,248,0
2026-08-03,P203,Region X,126,0
2026-08-03,P203,Region Y,86,0
2026-08-03,P203,Region Z,338,0
2026-08-03,P204,Region X,326,0
2026-08-03,P204,Region Y,168,0
2026-08-03,P204,Region Z,53,0
2026-08-03,P301,Region X,248,0
2026-08-03,P301,Region Y,70,0
2026-08-03,P301,Region Z,479,0
2026-08-03,P302,Region X,365,0
2026-08-03,P302,Region Y,192,0
2026-08-03,P302,Region Z,98,0
2026-08-03,P303,Region X,100,0
2026-08-03,P303,Region Y,472,0
2026-08-03,P303,Region Z,456,0
2026-08-03,P304,Region X,254,0
2026-08-03,P304,Region Y,61,0
2026-08-03,P304,Region Z,157,0
2026-08-03,P401,Region X,447,0
2026-08-03,P401,Region Y,114,0
2026-08-03,P401,Region Z,208,0
2026-08-03,P402,Region X,448,0
2026-08-03,P402,Region Y,49,0
2026-08-03,P402,Region Z,152,0
2026-08-03,P403,Region X,354,0
2026-08-03,P403,Region Y,177,0
2026-08-03,P403,Region Z,214,0
2026-08-04,P101,Region X,132,0
2026-08-04,P101,Region Y,385,0
2026-08-04,P101,Region Z,131,0
2026-08-04,P102,Region X,229,0
2026-08-04,P102,Region Y,406,0
2026-08-04,P102,Region Z,270,0
2026-08-04,P103,Region X,55,0
2026-08-04,P103,Region Y,427,0
2026-08-04,P103,Region Z,314,0
2026-08-04,P104,Region X,381,0
2026-08-04,P104,Region Y,213,0
2026-08-04,P104,Region Z,113,0
2026-08-04,P201,Region X,447,0
2026-08-04,P201,Region Y,277,0
2026-08-04,P201,Region Z,97,0
2026-08-04,P202,Region X,227,0
2026-08-04,P202,Region Y,55,0
2026-08-04,P202,Region Z,178,0
2026-08-04,P203,Region X,496,0
2026-08-04,P203,Region Y,493,0
2026-08-04,P203,Region Z,109,0
2026-08-04,P204,Region X,71,0
2026-08-04,P204,Region Y,53,0
2026-08-04,P204,Region Z,83,0
2026-08-04,P301,Region X,66,0
2026-08-04,P301,Region Y,250,0
2026-08-04,P301,Region Z,204,0
2026-08-04,P302,Region X,387,0
2026-08-04,P302,Region Y,346,0
2026-08-04,P302,Region Z,159,0
2026-08-04,P303,Region X,252,0
2026-08-04,P303,Region Y,220,0
2026-08-04,P303,Region Z,219,0
2026-08-04,P304,Region X,122,0
2026-08-04,P304,Region Y,351,0
2026-08-04,P304,Region Z,300,0
2026-08-04,P401,Region X,454,0
2026-08-04,P401,Region Y,98,0
2026-08-04,P401,Region Z,74,0
2026-08-04,P402,Region X,422,0
2026-08-04,P402,Region Y,318,0
2026-08-04,P402,Region Z,195,0
2026-08-04,P403,Region X,116,0
2026-08-04,P403,Region Y,375,0
2026-08-04,P403,Region Z,136,0
2026-08-05,P101,Region X,371,0
2026-08-05,P101,Region Y,466,0
2026-08-05,P101,Region Z,458,0
2026-08-05,P102,Region X,332,0
2026-08-05,P102,Region Y,180,0
2026-08-05,P102,Region Z,101,0
2026-08-05,P103,Region X,197,0
2026-08-05,P103,Region Y,96,0
2026-08-05,P103,Region Z,486,0
2026-08-05,P104,Region X,248,0
2026-08-05,P104,Region Y,194,0
2026-08-05,P104,Region Z,102,0
2026-08-05,P201,Region X,106,0
2026-08-05,P201,Region Y,94,0
2026-08-05,P201,Region Z,433,0
2026-08-05,P202,Region X,355,0
2026-08-05,P202,Region Y,159,0
2026-08-05,P202,Region Z,473,0
2026-08-05,P203,Region X,315,0
2026-08-05,P203,Region Y,159,0
2026-08-05,P203,Region Z,187,0
2026-08-05,P204,Region X,84,0
2026-08-05,P204,Region Y,363,0
2026-08-05,P204,Region Z,497,0
2026-08-05,P301,Region X,84,0
2026-08-05,P301,Region Y,483,0
2026-08-05,P301,Region Z,496,0
2026-08-05,P302,Region X,487,0
2026-08-05,P302,Region Y,148,0
2026-08-05,P302,Region Z,450,0
2026-08-05,P303,Region X,361,0
2026-08-05,P303,Region Y,103,0
2026-08-05,P303,Region Z,277,0
2026-08-05,P304,Region X,369,0
2026-08-05,P304,Region Y,445,0
2026-08-05,P304,Region Z,158,0
2026-08-05,P401,Region X,160,0
2026-08-05,P401,Region Y,175,0
2026-08-05,P401,Region Z,129,0
2026-08-05,P402,Region X,205,0
2026-08-05,P402,Region Y,318,0
2026-08-05,P402,Region Z,389,0
2026-08-05,P403,Region X,494,0
2026-08-05,P403,Region Y,304,0
2026-08-05,P403,Region Z,476,0
2026-08-06,P101,Region X,209,0
2026-08-06,P101,Region Y,152,0
2026-08-06,P101,Region Z,207,0
2026-08-06,P102,Region X,81,0
2026-08-06,P102,Region Y,99,0
2026-08-06,P102,Region Z,428,0
2026-08-06,P103,Region X,428,0
2026-08-06,P103,Region Y,117,0
2026-08-06,P103,Region Z,191,0
2026-08-06,P104,Region X,424,0
2026-08-06,P104,Region Y,162,0
2026-08-06,P104,Region Z,60,0
2026-08-06,P201,Region X,92,0
2026-08-06,P201,Region Y,460,0
2026-08-06,P201,Region Z,446,0
2026-08-06,P202,Region X,120,0
2026-08-06,P202,Region Y,192,0
2026-08-06,P202,Region Z,268,0
2026-08-06,P203,Region X,171,0
2026-08-06,P203,Region Y,146,0
2026-08-06,P203,Region Z,227,0
2026-08-06,P204,Region X,306,0
2026-08-06,P204,Region Y,178,0
2026-08-06,P204,Region Z,231,0
2026-08-06,P301,Region X,369,0
2026-08-06,P301,Region Y,403,0
2026-08-06,P301,Region Z,85,0
2026-08-06,P302,Region X,234,0
2026-08-06,P302,Region Y,187,0
2026-08-06,P302,Region Z,174,0
2026-08-06,P303,Region X,147,0
2026-08-06,P303,Region Y,48,0
2026-08-06,P303,Region Z,242,0
2026-08-06,P304,Region X,338,0
2026-08-06,P304,Region Y,164,0
2026-08-06,P304,Region Z,310,0
2026-08-06,P401,Region X,470,0
2026-08-06,P401,Region Y,456,0
2026-08-06,P401,Region Z,453,0
2026-08-06,P402,Region X,261,0
2026-08-06,P402,Region Y,286,0
2026-08-06,P402,Region Z,235,0
2026-08-06,P403,Region X,391,0
2026-08-06,P403,Region Y,442,0
2026-08-06,P403,Region Z,225,0
2026-08-07,P101,Region X,264,0
2026-08-07,P101,Region Y,294,0
2026-08-07,P101,Region Z,88,0
2026-08-07,P102,Region X,124,0
2026-08-07,P102,Region Y,421,0
2026-08-07,P102,Region Z,100,0
2026-08-07,P103,Region X,239,0
2026-08-07,P103,Region Y,121,0
2026-08-07,P103,Region Z,428,0
2026-08-07,P104,Region X,385,0
2026-08-07,P104,Region Y,185,0
2026-08-07,P104,Region Z,187,0
2026-08-07,P201,Region X,167,0
2026-08-07,P201,Region Y,277,0
2026-08-07,P201,Region Z,418,0
2026-08-07,P202,Region X,297,0
2026-08-07,P202,Region Y,411,0
2026-08-07,P202,Region Z,475,0
2026-08-07,P203,Region X,247,0
2026-08-07,P203,Region Y,308,0
2026-08-07,P203,Region Z,356,0
2026-08-07,P204,Region X,347,0
2026-08-07,P204,Region Y,232,0
2026-08-07,P204,Region Z,318,0
2026-08-07,P301,Region X,448,0
2026-08-07,P301,Region Y,443,0
2026-08-07,P301,Region Z,209,0
2026-08-07,P302,Region X,47,0
2026-08-07,P302,Region Y,46,0
2026-08-07,P302,Region Z,96,0
2026-08-07,P303,Region X,118,0
2026-08-07,P303,Region Y,484,0
2026-08-07,P303,Region Z,89,0
2026-08-07,P304,Region X,286,0
2026-08-07,P304,Region Y,112,0
2026-08-07,P304,Region Z,95,0
2026-08-07,P401,Region X,430,0
2026-08-07,P401,Region Y,161,0
2026-08-07,P401,Region Z,194,0
2026-08-07,P402,Region X,358,0
2026-08-07,P402,Region Y,429,0
2026-08-07,P402,Region Z,415,0
2026-08-07,P403,Region X,445,0
2026-08-07,P403,Region Y,363,0
2026-08-07,P403,Region Z,335,0
2026-08-08,P101,Region X,41,0
2026-08-08,P101,Region Y,62,0
2026-08-08,P101,Region Z,122,0
2026-08-08,P102,Region X,378,0
2026-08-08,P102,Region Y,392,0
2026-08-08,P102,Region Z,334,0
2026-08-08,P103,Region X,289,0
2026-08-08,P103,Region Y,301,0
2026-08-08,P103,Region Z,470,0
2026-08-08,P104,Region X,469,0
2026-08-08,P104,Region Y,446,0
2026-08-08,P104,Region Z,405,0
2026-08-08,P201,Region X,184,0
2026-08-08,P201,Region Y,200,0
2026-08-08,P201,Region Z,258,0
2026-08-08,P202,Region X,107,0
2026-08-08,P202,Region Y,387,0
2026-08-08,P202,Region Z,349,0
2026-08-08,P203,Region X,318,0
2026-08-08,P203,Region Y,377,0
2026-08-08,P203,Region Z,423,0
2026-08-08,P204,Region X,68,0
2026-08-08,P204,Region Y,481,0
2026-08-08,P204,Region Z,231,0
2026-08-08,P301,Region X,130,0
2026-08-08,P301,Region Y,171,0
2026-08-08,P301,Region Z,374,0
2026-08-08,P302,Region X,244,0
2026-08-08,P302,Region Y,342,0
2026-08-08,P302,Region Z,152,0
2026-08-08,P303,Region X,408,0
2026-08-08,P303,Region Y,422,0
2026-08-08,P303,Region Z,174,0
2026-08-08,P304,Region X,163,0
2026-08-08,P304,Region Y,211,0
2026-08-08,P304,Region Z,221,0
2026-08-08,P401,Region X,125,0
2026-08-08,P401,Region Y,473,0
2026-08-08,P401,Region Z,356,0
2026-08-08,P402,Region X,397,0
2026-08-08,P402,Region Y,90,0
2026-08-08,P402,Region Z,67,0
2026-08-08,P403,Region X,180,0
2026-08-08,P403,Region Y,184,0
2026-08-08,P403,Region Z,403,0
2026-08-09,P101,Region X,324,0
2026-08-09,P101,Region Y,123,0
2026-08-09,P101,Region Z,221,0
2026-08-09,P102,Region X,68,0
2026-08-09,P102,Region Y,385,0
2026-08-09,P102,Region Z,77,0
2026-08-09,P103,Region X,87,0
2026-08-09,P103,Region Y,435,0
2026-08-09,P103,Region Z,312,0
2026-08-09,P104,Region X,365,0
2026-08-09,P104,Region Y,182,0
2026-08-09,P104,Region Z,393,0
2026-08-09,P201,Region X,192,0
2026-08-09,P201,Region Y,56,0
2026-08-09,P201,Region Z,408,0
2026-08-09,P202,Region X,89,0
2026-08-09,P202,Region Y,395,0
2026-08-09,P202,Region Z,211,0
2026-08-09,P203,Region X,61,0
2026-08-09,P203,Region Y,478,0
2026-08-09,P203,Region Z,450,0
2026-08-09,P204,Region X,482,0
2026-08-09,P204,Region Y,302,0
2026-08-09,P204,Region Z,73,0
2026-08-09,P301,Region X,175,0
2026-08-09,P301,Region Y,179,0
2026-08-09,P301,Region Z,324,0
2026-08-09,P302,Region X,396,0
2026-08-09,P302,Region Y,311,0
2026-08-09,P302,Region Z,206,0
2026-08-09,P303,Region X,315,0
2026-08-09,P303,Region Y,432,0
2026-08-09,P303,Region Z,109,0
2026-08-09,P304,Region X,77,0
2026-08-09,P304,Region Y,70,0
2026-08-09,P304,Region Z,222,0
2026-08-09,P401,Region X,110,0
2026-08-09,P401,Region Y,154,0
2026-08-09,P401,Region Z,115,0
2026-08-09,P402,Region X,265,0
2026-08-09,P402,Region Y,226,0
2026-08-09,P402,Region Z,330,0
2026-08-09,P403,Region X,383,0
2026-08-09,P403,Region Y,395,0
2026-08-09,P403,Region Z,324,0
2026-08-10,P101,Region X,421,0
2026-08-10,P101,Region Y,213,0
2026-08-10,P101,Region Z,199,0
2026-08-10,P102,Region X,351,0
2026-08-10,P102,Region Y,446,0
2026-08-10,P102,Region Z,379,0
2026-08-10,P103,Region X,218,0
2026-08-10,P103,Region Y,319,0
2026-08-10,P103,Region Z,111,0
2026-08-10,P104,Region X,89,0
2026-08-10,P104,Region Y,267,0
2026-08-10,P104,Region Z,213,0
2026-08-10,P201,Region X,54,0
2026-08-10,P201,Region Y,303,0
2026-08-10,P201,Region Z,410,0
2026-08-10,P202,Region X,421,0
2026-08-10,P202,Region Y,157,0
2026-08-10,P202,Region Z,224,0
2026-08-10,P203,Region X,495,0
2026-08-10,P203,Region Y,382,0
2026-08-10,P203,Region Z,326,0
2026-08-10,P204,Region X,241,0
2026-08-10,P204,Region Y,46,0
2026-08-10,P204,Region Z,459,0
2026-08-10,P301,Region X,162,0
2026-08-10,P301,Region Y,111,0
2026-08-10,P301,Region Z,102,0
2026-08-10,P302,Region X,93,0
2026-08-10,P302,Region Y,78,0
2026-08-10,P302,Region Z,268,0
2026-08-10,P303,Region X,415,0
2026-08-10,P303,Region Y,309,0
2026-08-10,P303,Region Z,233,0
2026-08-10,P304,Region X,485,0
2026-08-10,P304,Region Y,41,0
2026-08-10,P304,Region Z,377,0
2026-08-10,P401,Region X,232,0
2026-08-10,P401,Region Y,66,0
2026-08-10,P401,Region Z,210,0
2026-08-10,P402,Region X,57,0
2026-08-10,P402,Region Y,496,0
2026-08-10,P402,Region Z,196,0
2026-08-10,P403,Region X,309,0
2026-08-10,P403,Region Y,150,0
2026-08-10,P403,Region Z,57,0
2026-08-11,P101,Region X,345,0
2026-08-11,P101,Region Y,446,0
2026-08-11,P101,Region Z,182,0
2026-08-11,P102,Region X,229,0
2026-08-11,P102,Region Y,269,0
2026-08-11,P102,Region Z,456,0
2026-08-11,P103,Region X,486,0
2026-08-11,P103,Region Y,262,0
2026-08-11,P103,Region Z,175,0
2026-08-11,P104,Region X,294,0
2026-08-11,P104,Region Y,470,0
2026-08-11,P104,Region Z,264,0
2026-08-11,P201,Region X,432,0
2026-08-11,P201,Region Y,293,0
2026-08-11,P201,Region Z,200,0
2026-08-11,P202,Region X,416,0
2026-08-11,P202,Region Y,138,0
2026-08-11,P202,Region Z,472,0
2026-08-11,P203,Region X,260,0
2026-08-11,P203,Region Y,415,0
2026-08-11,P203,Region Z,483,0
2026-08-11,P204,Region X,491,0
2026-08-11,P204,Region Y,351,0
2026-08-11,P204,Region Z,268,0
2026-08-11,P301,Region X,450,0
2026-08-11,P301,Region Y,98,0
2026-08-11,P301,Region Z,353,0
2026-08-11,P302,Region X,121,0
2026-08-11,P302,Region Y,166,0
2026-08-11,P302,Region Z,267,0
2026-08-11,P303,Region X,80,0
2026-08-11,P303,Region Y,337,0
2026-08-11,P303,Region Z,41,0
2026-08-11,P304,Region X,148,0
2026-08-11,P304,Region Y,236,0
2026-08-11,P304,Region Z,49,0
2026-08-11,P401,Region X,358,0
2026-08-11,P401,Region Y,400,0
2026-08-11,P401,Region Z,190,0
2026-08-11,P402,Region X,169,0
2026-08-11,P402,Region Y,157,0
2026-08-11,P402,Region Z,461,0
2026-08-11,P403,Region X,234,0
2026-08-11,P403,Region Y,216,0
2026-08-11,P403,Region Z,494,0
2026-08-12,P101,Region X,111,0
2026-08-12,P101,Region Y,485,0
2026-08-12,P101,Region Z,476,0
2026-08-12,P102,Region X,41,0
2026-08-12,P102,Region Y,130,0
2026-08-12,P102,Region Z,376,0
2026-08-12,P103,Region X,292,0
2026-08-12,P103,Region Y,473,0
2026-08-12,P103,Region Z,276,0
2026-08-12,P104,Region X,235,0
2026-08-12,P104,Region Y,355,0
2026-08-12,P104,Region Z,392,0
2026-08-12,P201,Region X,422,0
2026-08-12,P201,Region Y,109,0
2026-08-12,P201,Region Z,70,0
2026-08-12,P202,Region X,350,0
2026-08-12,P202,Region Y,226,0
2026-08-12,P202,Region Z,342,0
2026-08-12,P203,Region X,477,0
2026-08-12,P203,Region Y,461,0
2026-08-12,P203,Region Z,375,0
2026-08-12,P204,Region X,102,0
2026-08-12,P204,Region Y,114,0
2026-08-12,P204,Region Z,180,0
2026-08-12,P301,Region X,189,0
2026-08-12,P301,Region Y,168,0
2026-08-12,P301,Region Z,216,0
2026-08-12,P302,Region X,230,0
2026-08-12,P302,Region Y,344,0
2026-08-12,P302,Region Z,88,0
2026-08-12,P303,Region X,474,0
2026-08-12,P303,Region Y,393,0
2026-08-12,P303,Region Z,394,0
2026-08-12,P304,Region X,340,0
2026-08-12,P304,Region Y,423,0
2026-08-12,P304,Region Z,207,0
2026-08-12,P401,Region X,211,0
2026-08-12,P401,Region Y,94,0
2026-08-12,P401,Region Z,427,0
2026-08-12,P402,Region X,183,0
2026-08-12,P402,Region Y,484,0
2026-08-12,P402,Region Z,242,0
2026-08-12,P403,Region X,268,0
2026-08-12,P403,Region Y,148,0
2026-08-12,P403,Region Z,425,0
2026-08-13,P101,Region X,285,0
2026-08-13,P101,Region Y,335,0
2026-08-13,P101,Region Z,438,0
2026-08-13,P102,Region X,391,0
2026-08-13,P102,Region Y,309,0
2026-08-13,P102,Region Z,163,0
2026-08-13,P103,Region X,49,0
2026-08-13,P103,Region Y,124,0
2026-08-13,P103,Region Z,168,0
2026-08-13,P104,Region X,411,0
2026-08-13,P104,Region Y,100,0
2026-08-13,P104,Region Z,464,0
2026-08-13,P201,Region X,352,0
2026-08-13,P201,Region Y,429,0
2026-08-13,P201,Region Z,427,0
2026-08-13,P202,Region X,464,0
2026-08-13,P202,Region Y,236,0
2026-08-13,P202,Region Z,226,0
2026-08-13,P203,Region X,403,0
2026-08-13,P203,Region Y,334,0
2026-08-13,P203,Region Z,441,0
2026-08-13,P204,Region X,449,0
2026-08-13,P204,Region Y,188,0
2026-08-13,P204,Region Z,62,0
2026-08-13,P301,Region X,339,0
2026-08-13,P301,Region Y,447,0
2026-08-13,P301,Region Z,405,0
2026-08-13,P302,Region X,251,0
2026-08-13,P302,Region Y,407,0
2026-08-13,P302,Region Z,94,0
2026-08-13,P303,Region X,411,0
2026-08-13,P303,Region Y,236,0
2026-08-13,P303,Region Z,286,0
2026-08-13,P304,Region X,68,0
2026-08-13,P304,Region Y,225,0
2026-08-13,P304,Region Z,342,0
2026-08-13,P401,Region X,376,0
2026-08-13,P401,Region Y,92,0
2026-08-13,P401,Region Z,223,0
2026-08-13,P402,Region X,200,0
2026-08-13,P402,Region Y,41,0
2026-08-13,P402,Region Z,80,0
2026-08-13,P403,Region X,47,0
2026-08-13,P403,Region Y,141,0
2026-08-13,P403,Region Z,181,0
2026-08-14,P101,Region X,163,0
2026-08-14,P101,Region Y,308,0
2026-08-14,P101,Region Z,303,0
2026-08-14,P102,Region X,361,0
2026-08-14,P102,Region Y,303,0
2026-08-14,P102,Region Z,427,0
2026-08-14,P103,Region X,371,0
2026-08-14,P103,Region Y,115,0
2026-08-14,P103,Region Z,82,0
2026-08-14,P104,Region X,110,0
2026-08-14,P104,Region Y,73,0
2026-08-14,P104,Region Z,169,0
2026-08-14,P201,Region X,460,0
2026-08-14,P201,Region Y,271,0
2026-08-14,P201,Region Z,313,0
2026-08-14,P202,Region X,318,0
2026-08-14,P202,Region Y,387,0
2026-08-14,P202,Region Z,384,0
2026-08-14,P203,Region X,59,0
2026-08-14,P203,Region Y,318,0
2026-08-14,P203,Region Z,304,0
2026-08-14,P204,Region X,336,0
2026-08-14,P204,Region Y,138,0
2026-08-14,P204,Region Z,93,0
2026-08-14,P301,Region X,312,0
2026-08-14,P301,Region Y,350,0
2026-08-14,P301,Region Z,498,0
2026-08-14,P302,Region X,241,0
2026-08-14,P302,Region Y,305,0
2026-08-14,P302,Region Z,134,0
2026-08-14,P303,Region X,426,0
2026-08-14,P303,Region Y,419,0
2026-08-14,P303,Region Z,74,0
2026-08-14,P304,Region X,354,0
2026-08-14,P304,Region Y,166,0
2026-08-14,P304,Region Z,268,0
2026-08-14,P401,Region X,116,0
2026-08-14,P401,Region Y,285,0
2026-08-14,P401,Region Z,406,0
2026-08-14,P402,Region X,310,0
2026-08-14,P402,Region Y,57,0
2026-08-14,P402,Region Z,424,0
2026-08-14,P403,Region X,107,0
2026-08-14,P403,Region Y,225,0
2026-08-14,P403,Region Z,495,0
2026-08-15,P101,Region X,483,0
2026-08-15,P101,Region Y,302,0
2026-08-15,P101,Region Z,493,0
2026-08-15,P102,Region X,415,0
2026-08-15,P102,Region Y,217,0
2026-08-15,P102,Region Z,180,0
2026-08-15,P103,Region X,394,0
2026-08-15,P103,Region Y,348,0
2026-08-15,P103,Region Z,118,0
2026-08-15,P104,Region X,254,0
2026-08-15,P104,Region Y,142,0
2026-08-15,P104,Region Z,341,0
2026-08-15,P201,Region X,471,0
2026-08-15,P201,Region Y,78,0
2026-08-15,P201,Region Z,246,0
2026-08-15,P202,Region X,86,0
2026-08-15,P202,Region Y,438,0
2026-08-15,P202,Region Z,212,0
2026-08-15,P203,Region X,408,0
2026-08-15,P203,Region Y,278,0
2026-08-15,P203,Region Z,94,0
2026-08-15,P204,Region X,411,0
2026-08-15,P204,Region Y,460,0
2026-08-15,P204,Region Z,292,0
2026-08-15,P301,Region X,228,0
2026-08-15,P301,Region Y,260,0
2026-08-15,P301,Region Z,133,0
2026-08-15,P302,Region X,280,0
2026-08-15,P302,Region Y,115,0
2026-08-15,P302,Region Z,186,0
2026-08-15,P303,Region X,87,0
2026-08-15,P303,Region Y,130,0
2026-08-15,P303,Region Z,496,0
2026-08-15,P304,Region X,127,0
2026-08-15,P304,Region Y,143,0
2026-08-15,P304,Region Z,384,0
2026-08-15,P401,Region X,466,0
2026-08-15,P401,Region Y,134,0
2026-08-15,P401,Region Z,464,0
2026-08-15,P402,Region X,483,0
2026-08-15,P402,Region Y,137,0
2026-08-15,P402,Region Z,282,0
2026-08-15,P403,Region X,97,0
2026-08-15,P403,Region Y,432,0
2026-08-15,P403,Region Z,449,0
2026-08-16,P101,Region X,444,0
2026-08-16,P101,Region Y,67,0
2026-08-16,P101,Region Z,196,0
2026-08-16,P102,Region X,451,0
